arm_id,arm_data_ini,arm_data_fin,arm_altezza,arm_lunghezza_sbraccio,arm_numero_lampade,arm_lmp_potenza_nominale,tar_cod,tar_descr,tmo_id,tpo_cod,tpo_descr,sgn_id,sgn_data_inserimento,tcs_id,tcs_descr,tci_id,tci_descr,latitudine,longitudine,giorni_vita_attuale,prob_guasto_entra_60gg
1231830,2025-01-01,13/2/2026,650.0,0.0,1.0,30.0,AS,Armatura stradale,2089.0,TP,Testapalo,,,,,,,41.78496661225648,12.37185894868141,415,44.47
409446,2019-11-04,13/2/2026,0.0,0.0,1.0,27.0,LA,Lanterna artistica ,830.0,TP,Testapalo,,,,,,,41.87798662013744,12.434713132947795,2300,46.22
1020039,2023-02-01,13/2/2026,400.0,0.0,1.0,70.0,AU,Arredo urbano,3417.0,TP,Testapalo,,,,,,,41.94873475785498,12.452979489065156,1115,43.55
1102802,2024-01-01,13/2/2026,750.0,150.0,1.0,95.0,AS,Armatura stradale,3360.0,SB,Sbraccio su palo,,,,,,,41.78781282500308,12.490387240274671,781,45.69
185445,2019-06-06,13/2/2026,0.0,0.0,1.0,41.0,AS,Armatura stradale,1317.0,NN,Non noto,,,,,,,41.94147446635088,12.650319354695515,2451,46.58
1114585,2024-01-01,13/2/2026,500.0,50.0,1.0,25.0,LA,Lanterna artistica ,3930.0,ME,Mensola,,,,,,,41.79508238660397,12.58950088071484,781,44.61
751654,2022-01-01,13/2/2026,600.0,100.0,1.0,21.5,AU,Arredo urbano,2249.0,SB,Sbraccio su palo,,,,,,,41.82453240684242,12.504396449808857,1511,50.29
946634,2023-01-01,13/2/2026,20.0,0.0,1.0,20.0,SP,Segnapasso,3212.0,IN,Incassato,,,,,,,42.02194796025922,12.3716109441474,1146,40.32
1121346,2025-01-01,13/2/2026,700.0,0.0,1.0,100.0,AS,Armatura stradale,2065.0,TP,Testapalo,,,,,,,41.91059478748662,12.535769801707463,415,42.76
711181,2022-01-01,13/2/2026,1300.0,50.0,1.0,75.0,PR,Proiettore,2108.0,SB,Sbraccio su palo,,,,,,,41.948131610212286,12.514809714770848,1511,58.27
1256276,2026-01-01,13/2/2026,800.0,200.0,1.0,38.0,AS,Armatura stradale,2297.0,SB,Sbraccio su palo,,,,,,,41.875095861941375,12.354756091481049,50,44.24
313263,2016-12-02,13/2/2026,0.0,100.0,1.0,98.0,AU,Arredo urbano,124.0,SB,Sbraccio su palo,,,,,,,41.71846868237424,12.542908647004058,3367,49.7
851234,2022-01-01,13/2/2026,800.0,0.0,1.0,56.0,AS,Armatura stradale,2208.0,TP,Testapalo,,,,,,,41.92566284553069,12.545544730248157,1511,51.93
173851,2018-09-30,13/2/2026,1000.0,200.0,1.0,125.0,AS,Armatura stradale,166.0,SB,Sbraccio su palo,,,,,,,41.88424709296607,12.392217343165685,2700,58.72
1123369,2024-11-01,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,1625.0,TP,Testapalo,,,,,,,41.89223308255028,12.380954722807203,476,32.25
640529,2020-11-01,13/2/2026,900.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.96325960253082,12.345161357766216,1937,50.2
783113,2022-01-01,13/2/2026,800.0,0.0,1.0,37.0,AS,Armatura stradale,758.0,TP,Testapalo,,,,,,,41.89613663090911,12.49397112641802,1511,52.58
659298,2021-01-01,13/2/2026,550.0,20.0,1.0,45.0,AS,Armatura stradale,1995.0,SB,Sbraccio su palo,,,,,,,41.90568339008101,12.595820001825784,1876,50.86
1284371,2023-01-01,13/2/2026,800.0,0.0,1.0,35.0,AS,Armatura stradale,1803.0,TP,Testapalo,,,,,,,41.91678144015378,12.372909491932294,1146,50.55
1018531,2021-07-01,13/2/2026,0.0,0.2,1.0,19.0,AS,Armatura stradale,1336.0,PI,Pipetta,,,,,,,41.89520391431725,12.586683551219332,1695,43.1
399710,2019-08-06,13/2/2026,700.0,0.0,1.0,100.0,AS,Armatura stradale,640.0,TP,Testapalo,,,,,,,41.81996513691732,12.391351821231217,2390,58.28
643933,2020-11-01,13/2/2026,750.0,0.0,1.0,32.0,AS,Armatura stradale,751.0,TP,Testapalo,,,,,,,41.88783285002447,12.480902217583104,1937,54.44
720003,2021-12-14,13/2/2026,800.0,0.0,1.0,94.0,AS,Armatura stradale,1384.0,SB,Sbraccio su palo,,,,,,,41.767011962446574,12.375436624526836,1529,58.58
1293575,2026-01-01,13/2/2026,800.0,0.0,1.0,18.4,AS,Armatura stradale,1362.0,SB,Sbraccio su palo,,,,,,,41.77076251495711,12.312547278469731,50,44.9
328522,2016-12-02,13/2/2026,0.0,0.0,1.0,110.0,NN,Non noto,261.0,NN,Non noto,,,,,,,41.96326868567385,12.398360047283312,3367,54.7
639754,2020-11-01,13/2/2026,750.0,80.0,1.0,29.0,AS,Armatura stradale,772.0,SB,Sbraccio su palo,,,,,,,41.735441757047965,12.27199532741663,1937,54.54
1002687,2023-08-01,13/2/2026,1200.0,30.0,1.0,120.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.85260280573775,12.419365982437103,934,48.06
468281,2020-01-01,13/2/2026,800.0,250.0,1.0,100.0,AS,Armatura stradale,1374.0,SB,Sbraccio su palo,,,,,,,41.899807898584925,12.542070581615606,2242,54.52
1176170,2025-07-01,13/2/2026,700.0,0.0,1.0,35.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.9193241582192,12.486547816832315,234,40.04
1299666,2025-01-01,13/2/2026,600.0,0.0,1.0,15.0,AS,Armatura stradale,3360.0,TP,Testapalo,,,,,,,41.77113163627276,12.323783607860904,415,44.3
749217,2022-01-01,13/2/2026,600.0,0.0,1.0,21.0,AS,Armatura stradale,2259.0,TP,Testapalo,,,,,,,41.933536257720895,12.580298970565911,1511,50.31
1245979,2025-06-01,13/2/2026,800.0,200.0,1.0,25.2,AS,Armatura stradale,1051.0,SB,Sbraccio su palo,,,,,,,41.79157654518964,12.356109695748906,264,45.85
1150495,2025-01-01,13/2/2026,900.0,0.0,1.0,27.5,AS,Armatura stradale,750.0,TP,Testapalo,,,,,,,41.73916262007445,12.34703492644321,415,48.02
488674,2020-01-01,13/2/2026,600.0,0.0,1.0,35.0,AS,Armatura stradale,1612.0,SO,Sospensione,,,,,,,41.98158930767673,12.540554352873745,2242,53.94
637693,2020-11-01,13/2/2026,0.0,0.0,1.0,76.0,AS,Armatura stradale,550.0,SB,Sbraccio su palo,,,,,,,41.74984710434097,12.38134076351429,1937,38.17
1056981,2024-01-01,13/2/2026,800.0,10.0,1.0,55.0,AS,Armatura stradale,3707.0,PI,Pipetta,,,,,,,41.83829304659935,12.42012651462536,781,47.77
1084529,2024-01-01,13/2/2026,850.0,0.0,1.0,54.0,AS,Armatura stradale,3670.0,TP,Testapalo,,,,,,,41.785664582910975,12.485823982595797,781,48.51
1020075,2023-02-01,13/2/2026,700.0,0.0,1.0,39.0,AS,Armatura stradale,3414.0,TP,Testapalo,,,,,,,41.79223786904213,12.379965741451944,1115,48.83
183985,2019-02-12,13/2/2026,800.0,0.0,1.0,38.0,AS,Armatura stradale,1311.0,TP,Testapalo,,,,,,,41.83059736540204,12.621850816668177,2565,58.27
627065,2020-11-01,13/2/2026,0.0,0.0,1.0,100.0,SF,Sfera,393.0,TP,Testapalo,,,,,,,41.834560674967015,12.599932146066402,1937,41.65
460819,2020-01-01,13/2/2026,450.0,100.0,1.0,50.0,AS,Armatura stradale,1051.0,SB,Sbraccio su palo,,,,,,,41.72848015732392,12.2940602711892,2242,51.35
482646,2020-01-01,13/2/2026,1000.0,0.0,1.0,150.0,AS,Armatura stradale,433.0,TP,Testapalo,,,,,,,41.907774245292025,12.38950361622848,2242,55.58
992458,2023-07-01,13/2/2026,1000.0,200.0,1.0,100.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.96791955854062,12.412875690635628,965,46.08
651738,2020-11-01,13/2/2026,1200.0,0.0,1.0,30.0,AS,Armatura stradale,754.0,TP,Testapalo,,,,,,,42.01643079204636,12.369182987534092,1937,60.65
649699,2020-11-01,13/2/2026,500.0,0.0,1.0,70.0,SF,Sfera,211.0,NN,Non noto,,,,,,,41.74025944408576,12.278425731862578,1937,49.65
926809,2023-01-01,13/2/2026,1100.0,0.0,1.0,150.0,AS,Armatura stradale,104.0,TP,Testapalo,,,,,,,41.91089305607484,12.533614397651377,1146,38.46
1120444,2024-01-01,13/2/2026,800.0,0.0,1.0,100.0,AS,Armatura stradale,157.0,PI,Pipetta,,,,,,,41.94487114726126,12.561752202599292,781,46.23
1060617,2024-01-01,13/2/2026,900.0,150.0,1.0,30.0,AS,Armatura stradale,3723.0,SB,Sbraccio su palo,,,,,,,41.9416635163443,12.56274715829981,781,50.03
1228011,2025-01-01,13/2/2026,900.0,30.0,1.0,80.0,AS,Armatura stradale,2065.0,PI,Pipetta,,,,,,,41.76865884354333,12.370670764044268,415,46.23
1284395,2023-01-01,13/2/2026,800.0,0.0,1.0,63.0,AS,Armatura stradale,358.0,TP,Testapalo,,,,,,,41.89886403119097,12.49548406806847,1146,44.21
679325,2021-01-01,13/2/2026,400.0,0.0,1.0,50.0,AU,Arredo urbano,613.0,TP,Testapalo,,,,,,,41.87216881336035,12.616546827695682,1876,25.66
850557,2022-01-01,13/2/2026,900.0,200.0,1.0,17.0,AS,Armatura stradale,2208.0,SB,Sbraccio su palo,,,,,,,41.69478548470558,12.453409987818636,1511,54.65
459461,2020-01-01,13/2/2026,800.0,0.0,1.0,30.0,AS,Armatura stradale,613.0,TP,Testapalo,,,,,,,41.70552828339856,12.342139553510684,2242,32.69
341714,2017-02-28,13/2/2026,0.0,0.0,1.0,0.0,NN,Non noto,189.0,NN,Non noto,,,,,,,41.921335694550095,12.391643163939564,3279,48.52
697791,2022-01-01,13/2/2026,400.0,10.0,1.0,32.0,AU,Arredo urbano,189.0,SB,Sbraccio su palo,,,,,,,41.92986583891667,12.595847884510974,1511,43.17
484568,2020-01-01,13/2/2026,800.0,0.0,1.0,70.0,AS,Armatura stradale,1371.0,TP,Testapalo,,,,,,,41.87890027111651,12.562851935914566,2242,55.52
1264408,2026-01-01,13/2/2026,800.0,0.0,1.0,35.0,AS,Armatura stradale,1379.0,SB,Sbraccio su palo,,,,,,,41.977882165133686,12.432017013501705,50,44.34
166891,2018-09-18,13/2/2026,820.0,0.0,1.0,100.0,AS,Armatura stradale,241.0,TP,Testapalo,,,,,,,41.88720139835012,12.50216215711215,2712,71.52
397361,2019-08-06,13/2/2026,800.0,100.0,1.0,70.0,AS,Armatura stradale,613.0,SB,Sbraccio su palo,,,,,,,41.93460567209314,12.6098587097165,2390,32.93
1288080,2026-01-01,13/2/2026,500.0,0.0,1.0,19.0,AU,Arredo urbano,1811.0,TP,Testapalo,,,,,,,41.93501472089566,12.641811367073895,50,40.88
620718,2020-11-01,13/2/2026,0.0,0.0,1.0,60.0,LA,Lanterna artistica ,144.0,NN,Non noto,,,,,,,41.74247044830128,12.367333352923469,1937,51.46
1146399,2025-01-01,13/2/2026,900.0,0.0,1.0,35.0,AS,Armatura stradale,2089.0,SB,Sbraccio su palo,,,,,,,41.925559801847385,12.541424035232676,415,47.76
944348,2023-01-01,13/2/2026,0.0,0.0,1.0,56.0,AU,Arredo urbano,122.0,TP,Testapalo,,,,,,,41.98608675660858,12.488798046864904,1146,38.79
274264,2016-10-17,13/2/2026,0.0,0.0,1.0,100.0,NN,Non noto,189.0,NN,Non noto,,,,,,,41.89414651874405,12.701100841102782,3413,46.06
1269675,2026-01-01,13/2/2026,300.0,0.0,1.0,10.0,AU,Arredo urbano,2292.0,TP,Testapalo,,,,,,,41.97810946187187,12.390863044783597,50,38.63
625122,2020-11-01,13/2/2026,0.0,0.0,1.0,38.0,AS,Armatura stradale,755.0,TP,Testapalo,,,,,,,42.02492997730276,12.59843425752412,1937,43.79
471542,2020-01-01,13/2/2026,950.0,100.0,1.0,150.0,AS,Armatura stradale,1373.0,SB,Sbraccio su palo,,,,,,,41.88064938351993,12.460675263541363,2242,54.91
1257328,2026-01-01,13/2/2026,700.0,0.0,1.0,19.0,AS,Armatura stradale,2297.0,TP,Testapalo,,,,,,,41.97220151239749,12.50615286639666,50,43.53
937882,2023-01-01,13/2/2026,0.0,0.0,1.0,22.0,AU,Arredo urbano,3075.0,TP,Testapalo,,,,,,,41.75657449344053,12.347049037658795,1146,39.98
1018932,2021-07-01,13/2/2026,0.0,0.0,1.0,50.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.95504129291738,12.41534113841109,1695,38.21
278748,2016-10-17,13/2/2026,0.0,0.0,1.0,70.0,AS,Armatura stradale,194.0,TP,Testapalo,,,,,,,41.87018578648642,12.392215052851173,3413,50.85
692410,2022-01-01,13/2/2026,800.0,0.0,1.0,40.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,42.03749252715557,12.466528193319515,1511,48.43
707933,2022-01-01,13/2/2026,750.0,300.0,1.0,67.0,AS,Armatura stradale,722.0,SB,Sbraccio su palo,,,,,,,41.95743473631395,12.405413841863568,1511,50.85
647191,2020-11-01,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.91048901886271,12.473140194148623,1937,37.91
869161,2022-04-01,13/2/2026,0.0,0.0,1.0,32.0,AS,Armatura stradale,1718.0,SB,Sbraccio su palo,,,,,,,41.905597273237305,12.565815088975832,1421,41.12
1286310,2025-11-01,13/2/2026,0.0,0.0,1.0,35.0,AS,Armatura stradale,2065.0,NN,Non noto,,,,,,,41.87178842957725,12.677443706575056,111,34.39
1036146,2024-01-01,13/2/2026,0.0,0.0,1.0,30.0,SP,Segnapasso,3647.0,IN,Incassato,,,,,,,41.87966538474123,12.671504868887965,781,37.79
745753,2022-01-01,13/2/2026,800.0,10.0,1.0,30.0,AS,Armatura stradale,2201.0,ME,Mensola,,,,,,,41.92606243856375,12.706643418233147,1511,52.82
944662,2023-01-01,13/2/2026,0.0,0.0,1.0,48.0,AS,Armatura stradale,358.0,TP,Testapalo,,,,,,,41.93362925921265,12.46744801720248,1146,34.01
312200,2016-12-02,13/2/2026,0.0,0.0,1.0,110.0,NN,Non noto,261.0,NN,Non noto,,,,,,,41.74398014640192,12.33074809115954,3367,54.7
1245066,2025-06-01,13/2/2026,400.0,0.0,1.0,19.9,AU,Arredo urbano,2165.0,TP,Testapalo,,,,,,,41.86152896509788,12.354151451696104,264,40.65
407504,2019-11-04,13/2/2026,800.0,0.0,1.0,76.0,AS,Armatura stradale,749.0,NN,Non noto,,,,,,,42.00589819047491,12.341347237290696,2300,43.76
488343,2020-01-01,13/2/2026,800.0,150.0,1.0,100.0,AS,Armatura stradale,9.0,SB,Sbraccio su palo,,,,,,,41.94179417646207,12.429763086370574,2242,54.52
1156196,2025-01-01,13/2/2026,1000.0,0.0,1.0,250.0,PR,Proiettore,613.0,TP,Testapalo,,,,,,,41.8354994582708,12.55978945019884,415,22.58
674329,2021-01-01,13/2/2026,0.0,0.0,1.0,37.0,AS,Armatura stradale,749.0,SB,Sbraccio su palo,,,,,,,41.96783121935797,12.371211607490809,1876,32.58
1030284,2023-12-15,13/2/2026,300.0,0.0,1.0,70.0,AU,Arredo urbano,457.0,TP,Testapalo,,,,,,,42.00591192815774,12.249894348274989,798,40.43
1231200,2025-01-01,13/2/2026,800.0,30.0,1.0,75.0,AS,Armatura stradale,2089.0,PI,Pipetta,,,,,,,41.839874479989206,12.434023147114702,415,45.0
274420,2016-10-17,13/2/2026,0.0,0.0,1.0,100.0,NN,Non noto,189.0,NN,Non noto,,,,,,,42.0482278606217,12.41361197156552,3413,46.06
1183711,2025-01-01,13/2/2026,420.0,0.0,1.0,28.0,AU,Arredo urbano,1745.0,TP,Testapalo,,,,,,,41.831390977181286,12.5792056834368,415,31.34
1034170,2024-01-01,13/2/2026,800.0,0.0,1.0,60.0,AS,Armatura stradale,100.0,TP,Testapalo,,,,,,,41.85071556638297,12.524641821763622,781,47.6
653683,2020-11-01,13/2/2026,820.0,100.0,1.0,76.0,AS,Armatura stradale,550.0,SB,Sbraccio su palo,,,,,,,41.92955538034514,12.61639700559386,1937,49.43
376976,2019-07-10,13/2/2026,1000.0,0.0,1.0,150.0,AS,Armatura stradale,640.0,TP,Testapalo,,,,,,,42.070891049223874,12.337507200059708,2417,60.41
687340,2021-08-10,13/2/2026,0.0,0.0,1.0,22.0,AS,Armatura stradale,550.0,SB,Sbraccio su palo,,,,,,,41.95446439669054,12.397404786396194,1655,38.3
1287315,2026-01-01,13/2/2026,0.0,0.0,1.0,49.0,LA,Lanterna artistica ,1541.0,NN,Non noto,,,,,,,41.87138003144967,12.35197742914862,50,33.64
321694,2016-12-02,13/2/2026,0.0,0.0,1.0,70.0,PR,Proiettore,189.0,MU,A muro o parete,,,,,,,41.88086540644254,12.678212922196057,3367,46.72
968112,2023-01-01,13/2/2026,900.0,100.0,1.0,56.0,AS,Armatura stradale,2208.0,SB,Sbraccio su palo,,,,,,,41.89305899622592,12.666599310188191,1146,51.26
739687,2022-05-01,13/2/2026,0.0,200.0,1.0,41.0,AS,Armatura stradale,1718.0,SB,Sbraccio su palo,,,,,,,41.81873348704531,12.482002312402534,1391,40.64
970709,2023-01-01,13/2/2026,400.0,0.0,1.0,31.0,AU,Arredo urbano,3062.0,TP,Testapalo,,,,,,,41.93505235339495,12.378238702647174,1146,45.08
1015910,2021-01-01,13/2/2026,500.0,0.0,1.0,29.0,SS,Segnaletica luminosa stradale,2993.0,ME,Mensola,,,,,,,41.90723595384301,12.57147247059174,1876,50.71
1040678,2024-03-01,13/2/2026,0.0,50.0,1.0,40.0,LA,Lanterna artistica ,189.0,SB_PO,Sbraccio attacco portato,,,,,,,41.84551970374575,12.609464091178667,721,33.42
1071225,2012-07-01,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.72028856367504,12.521913972226075,4982,53.27
1253918,2026-01-01,13/2/2026,900.0,0.0,1.0,25.0,AS,Armatura stradale,772.0,SB,Sbraccio su palo,,,,,,,41.94472164402082,12.449080888515278,50,46.05
495647,2018-06-01,13/2/2026,700.0,150.0,1.0,40.5,AS,Armatura stradale,941.0,SB,Sbraccio su palo,,,,,,,41.8594439884239,12.434769228900764,2821,58.14
910134,2022-05-01,13/2/2026,350.0,0.0,1.0,70.0,PL,Plafoniera,2769.0,NN,Non noto,,,,,,,41.93389755134951,12.466796880357276,1391,44.42
1153214,2024-01-01,13/2/2026,650.0,50.0,1.0,25.0,AS,Armatura stradale,2201.0,SB,Sbraccio su palo,,,,,,,42.06349777632008,12.3435716190972,781,46.69
407795,2019-11-04,13/2/2026,900.0,0.0,1.0,29.0,AU,Arredo urbano,225.0,NN,Non noto,,,,,,,41.82445459541592,12.50146138454681,2300,52.65
1001060,2023-08-01,13/2/2026,800.0,30.0,1.0,150.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.86190921904214,12.672052884449585,934,41.48
275082,2016-10-17,13/2/2026,0.0,0.0,1.0,100.0,NN,Non noto,189.0,NN,Non noto,,,,,,,41.90713848843288,12.689910506759247,3413,46.06
1018566,2021-07-01,13/2/2026,0.0,0.2,1.0,70.0,AS,Armatura stradale,189.0,PI,Pipetta,,,,,,,41.89489757428417,12.56398943800127,1695,37.54
1054705,2022-01-01,13/2/2026,800.0,200.0,1.0,21.0,AS,Armatura stradale,1803.0,SB,Sbraccio su palo,,,,,,,41.93407133674874,12.46611195962604,1511,53.12
1110113,2024-01-01,13/2/2026,550.0,100.0,1.0,50.0,LA,Lanterna artistica ,3949.0,SB,Sbraccio su palo,,,,,,,41.75071852670196,12.359283776743943,781,44.44
164406,2018-09-18,13/2/2026,620.0,0.0,1.0,70.0,AS,Armatura stradale,50.0,TP,Testapalo,,,,,,,41.89812016119525,12.496841609564097,2712,55.55
530372,2020-01-01,13/2/2026,850.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.97699975371695,12.426211160507538,2242,51.17
670435,2021-01-01,13/2/2026,400.0,0.0,1.0,45.0,LA,Lanterna artistica ,286.0,ME,Mensola,,,,,,,41.89317824507137,12.503793834430937,1876,45.84
138066,2018-03-26,13/2/2026,0.0,0.0,1.0,42.5,AS,Armatura stradale,550.0,NN,Non noto,,,,,,,41.9576828659689,12.58043496390153,2888,44.57
485241,2020-01-01,13/2/2026,800.0,0.0,1.0,50.0,AS,Armatura stradale,613.0,TP,Testapalo,,,,,,,41.81724223765392,12.343316526079713,2242,32.37
1205639,2023-01-01,13/2/2026,0.0,0.0,1.0,18.0,SP,Segnapasso,613.0,AT,A terra,,,,,,,41.71665646051343,12.446789381000242,1146,18.6
934103,2023-05-05,13/2/2026,0.0,0.0,1.0,,,,550.0,,,,,,,,,41.868744506870456,12.674254381478498,1022,31.72
987441,2023-01-01,13/2/2026,1000.0,100.0,1.0,50.0,AS,Armatura stradale,1803.0,SB,Sbraccio su palo,,,,,,,41.85728717158433,12.690925093485518,1146,52.88
1025950,2023-01-01,13/2/2026,0.0,0.0,1.0,80.0,NN,Non noto,189.0,NN,Non noto,,,,,,,41.814774303391474,12.481363454581322,1146,34.24
1249107,2025-01-01,13/2/2026,950.0,0.0,1.0,54.0,AS,Armatura stradale,3670.0,TP,Testapalo,,,,,,,41.81169952078184,12.470506430080642,415,47.82
1254169,2026-01-01,13/2/2026,800.0,163.0,1.0,81.0,AU,Arredo urbano,2286.0,SB,Sbraccio su palo,,,,,,,41.893756519602576,12.563465023459749,50,42.78
1046459,2019-01-01,13/2/2026,950.0,330.0,1.0,37.0,AS,Armatura stradale,1941.0,SB,Sbraccio su palo,,,,,,,41.89692694477184,12.281373090459551,2607,60.49
1105395,2024-01-01,13/2/2026,800.0,200.0,1.0,90.0,AS,Armatura stradale,3954.0,SB,Sbraccio su palo,,,,,,,41.89413205458441,12.632157120001724,781,46.57
927258,2023-01-01,13/2/2026,1000.0,0.0,1.0,70.0,AS,Armatura stradale,1220.0,TP,Testapalo,,,,,,,41.73355226929197,12.274834503063367,1146,52.2
1001109,2023-08-01,13/2/2026,800.0,30.0,1.0,150.0,AU,Arredo urbano,189.0,SB,Sbraccio su palo,,,,,,,41.943988708348215,12.597098399889171,934,41.48
687549,2021-08-10,13/2/2026,0.0,0.0,1.0,20.0,AS,Armatura stradale,550.0,ME,Mensola,,,,,,,41.88365251312039,12.503136266494634,1655,38.37
712767,2022-01-01,13/2/2026,500.0,0.0,1.0,49.0,AU,Arredo urbano,776.0,TP,Testapalo,,,,,,,41.93482344990728,12.65008792305795,1511,47.94
1247242,2025-06-01,13/2/2026,1000.0,0.0,1.0,55.9,AS,Armatura stradale,1051.0,TP,Testapalo,,,,,,,41.91814236175318,12.498519727693663,264,47.6
1165046,2025-01-01,13/2/2026,0.0,0.0,1.0,32.5,AS,Armatura stradale,550.0,NN,Non noto,,,,,,,41.7607544721659,12.560238357454567,415,31.51
874284,2022-12-01,13/2/2026,900.0,200.0,1.0,60.0,AS,Armatura stradale,2803.0,SB,Sbraccio su palo,,,,,,,41.81287120123392,12.47453384282493,1177,51.3
553192,2019-12-19,13/2/2026,700.0,0.0,1.0,16.0,AS,Armatura stradale,1725.0,TP,Testapalo,,,,,,,41.910207354983775,12.663819648722674,2255,56.02
543998,2019-03-13,13/2/2026,800.0,100.0,1.0,32.0,AS,Armatura stradale,1718.0,SB,Sbraccio su palo,,,,,,,41.84353102490032,12.410727337266506,2536,58.31
1151199,2024-01-01,13/2/2026,400.0,0.0,1.0,30.0,AU,Arredo urbano,2177.0,TP,Testapalo,,,,,,,41.989296122813776,12.356721429361382,781,43.07
749433,2022-01-01,13/2/2026,700.0,20.0,1.0,34.5,AU,Arredo urbano,1344.0,SB,Sbraccio su palo,,,,,,,41.90193184774157,12.385837258825738,1511,51.25
280473,2016-10-17,13/2/2026,0.0,0.0,1.0,70.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.84865171378327,12.583075346995676,3413,46.96
1027709,2023-01-01,13/2/2026,0.0,0.0,1.0,58.0,PL,Plafoniera,189.0,MU,A muro o parete,,,,,,,42.00099988035429,12.45582608640082,1146,34.98
963775,2023-02-01,13/2/2026,0.0,0.0,1.0,125.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.91421099367973,12.443463320449135,1115,32.65
716247,2022-01-01,13/2/2026,50.0,10.0,1.0,40.5,PR,Proiettore,2108.0,MU,A muro o parete,,,,,,,41.98774415197016,12.492452154454211,1511,41.99
1200782,2025-04-01,13/2/2026,580.0,0.0,1.0,70.0,AU,Arredo urbano,1152.0,TP,Testapalo,,,,,,,41.92597629661927,12.515926402639726,325,41.65
466230,2020-01-01,13/2/2026,300.0,0.0,1.0,11.0,SF,Sfera,599.0,TP,Testapalo,,,,,,,41.83172195514693,12.582048302814162,2242,37.71
741696,2022-05-16,13/2/2026,600.0,0.0,1.0,40.5,AU,Arredo urbano,776.0,TP,Testapalo,,,,,,,41.99228137359598,12.372867813120346,1376,48.86
936314,2023-01-01,13/2/2026,0.0,0.0,1.0,27.0,AS,Armatura stradale,358.0,TP,Testapalo,,,,,,,42.04887016167071,12.353476591987905,1146,34.71
1292845,2026-01-01,13/2/2026,0.0,0.0,1.0,10.0,SP,Segnapasso,2164.0,IN,Incassato,,,,,,,41.98385762819026,12.538774634199584,50,34.98
1123602,2024-11-01,13/2/2026,0.0,0.0,1.0,100.0,AS,Armatura stradale,263.0,SB,Sbraccio su palo,,,,,,,42.01467593796367,12.436522701026371,476,33.87
1185622,2025-01-01,13/2/2026,820.0,0.0,1.0,21.0,AS,Armatura stradale,3670.0,TP,Testapalo,,,,,,,41.838500878316125,12.45922204291034,415,47.12
828935,2022-08-10,13/2/2026,100.0,0.0,1.0,10.8,SP,Segnapasso,1814.0,NN,Non noto,,,,,,,41.96510802185801,12.51757233221108,1290,42.49
1054275,2022-01-01,13/2/2026,800.0,200.0,1.0,37.0,AS,Armatura stradale,1803.0,SB,Sbraccio su palo,,,,,,,41.91499759684973,12.728749981366322,1511,52.58
1186639,2025-01-01,13/2/2026,920.0,300.0,1.0,53.0,AS,Armatura stradale,3719.0,SB,Sbraccio su palo,,,,,,,41.83649905734332,12.59387036318684,415,47.43
1299790,2025-01-01,13/2/2026,1000.0,0.0,1.0,25.0,AS,Armatura stradale,3360.0,TP,Testapalo,,,,,,,41.84087428218147,12.604132526407152,415,49.5
950619,2022-02-01,13/2/2026,800.0,0.0,1.0,28.0,AS,Armatura stradale,750.0,TP,Testapalo,,,,,,,41.997011594129255,12.496632656822264,1480,52.71
1000442,2023-08-01,13/2/2026,800.0,50.0,1.0,90.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.99130460873644,12.48046519735789,934,43.43
671671,2021-01-01,13/2/2026,0.0,0.0,1.0,70.0,PR,Proiettore,189.0,NN,Non noto,,,,,,,41.85420421449482,12.693418097712875,1876,38.54
1126576,2022-01-01,13/2/2026,700.0,0.0,1.0,95.0,AS,Armatura stradale,613.0,TP,Testapalo,,,,,,,41.83853407480829,12.631509954119837,1511,26.42
1207124,2025-08-01,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,2065.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.84705139313301,12.450721877288604,203,30.99
160286,2018-09-18,13/2/2026,820.0,0.0,1.0,100.0,AS,Armatura stradale,2.0,TP,Testapalo,,,,,,,41.86311583315979,12.61760706196408,2712,62.59
1163202,2025-01-01,13/2/2026,0.0,0.0,1.0,32.5,AS,Armatura stradale,550.0,NN,Non noto,,,,,,,41.86549010071165,12.62561246778996,415,31.51
